PRODUCT_ID,TITLE,BULLET_POINTS,DESCRIPTION,PRODUCT_TYPE_ID,PRODUCT_LENGTH
2448715,The Trendy Shop Cotton Diamond Argyle Pattern Throw Multi-Purpose Reversible 50 x 60 inches Sofa/Bed Couch Cover AC Blanket with Tassels for Bedroom Couch Cover Living Room (Yellow & White),"MULTIPURPOSE - This Traditionally Weaved Cotton Throw Blanket Can Be Use To Stay Warm, As A Decor Piece, Over A Chair Or Couch, To Wrap Housewarming Gifts, As A Picnic Blanket, When Camping, And More.","Our throws you have a wide assortment of options to choose from to decorate your space with warm blankets while adding texture to your bedroom or living room. Get creative with various colors and patterns that are easy to mix and match! Introduce color and texture to a room with vibrant hues and a sophisticated looks while also adding functionality. These trendy throw blankets have become very popular due to their chic look, versatility, and dependability.",1622,5999.99999388
96582,Writing Projects (Scholastic Writing Workshop Key Stage 2 S.),,,152,834.644
965355,"Offray Wired Edge Ombre Craft Ribbon, 1-1/2-Inch Wide by 15-Yard Spool, Teal",,,11398,5400000.0
1308652,"RoyalsCart Double Sided Railway Station/Platform Analog Wall Clock for Home (Silver, 10 inch)","[Double Sided Station Clock,Clock Dimension: 25 cm x 12 cm x 25 cm || Dial Dimension : 10 inches,Color / Finish : Silver and Antique look || Material : Iron,Clock movement is silent. There are only two hands hours and minutes. It has double side view with roman dial on both sides. This clock is designed to last long and is easy to clean and maintain. Feel the British era with this antique finish, royal and stylish double sided hanging wall clock. These kind of wall clocks are referred as station clocks as they have two machines and are double sided. They are generally hanged in galleries or long room for both side view.,Gift your loved ones this wall clock to make there celebrations memorable. This decorative wall clock has been diligently handcrafted by proficient artisans of RoyalsCart using various traditional techniques.]",,1574,984.25
301038,"Scientific Queen-Rearing, as Practically Applied, Being a Method by Which the Best of Queen-Bees Are Reared in Perfect Accord with Nature's Ways: For the Amateur and Veteran in Bee-Keeping",,,6104,614.0
939166,"NOVICA Thought And Meditation Wood Sculpture, Brown, 9.75"" Tall 'Patience'","[Size: 9.75"" H x 3.8"" W x 1.6"" D,Authentic: an original NOVICA fair trade product in association with National Geographic.,Certified: comes with an official NOVICA Story Card certifying quality & authenticity.,Exceptional Artisan Quality by John Barrow - crafted with care to be treasured for years to come.,Product Info: Ishpingo wood]","NOVICA, in association with National Geographic, works together with talented artisan designers around the world to produce stunning, keepsake treasures. Our mantra is to spread global happiness, so rest assured - we'll do everything we possibly can to ensure you're a happy customer.<br><br><b>About this item: </b>A kneeling woman with a downward gaze conveys a sensation of peace. Sculpted of Peruvian ishpingo wood, the lovely portrait exalts the virtue of patience. The design comes from John Barrow.<ul><li>Each artwork is unique -- wood grain, color, and pattern will differ slightly from picture</li></ul><br><br><b>About our Artist: </b>John Barrow was born in London and settled in Peru in 1969. He learned the wood carver's craft from his father. 'Living in Peru, I got to know a variety of beautiful wood types. When I retired, I was finally able to dedicate myself completely to my passion, carving! I have designed my own machines and tools to help me work the wood in a different way.'...",8490,975.0
2238092,Gold Cluster Candy Nut Serving Bowl,"[This Godinger Candy Bowl makes a Beautiful addition to any event, wedding ceremony décor, birthday and Thanksgiving present to your friends and family, great housewarming gift.,Use this versatile Bowl as a serveware, centerpiece at your elegant meals.,Dimensions: 9.25L X 9.00W X 5.25H,Since 1973 Godinger has specialized in handcrafted silver, pewter, crystal, stainless, and alternative metal giftware. From wedding gifts, candlesticks, barware, bakeware, tea sets and frames, you are sure to find the perfect item for any special occasion. Godinger products are available at all major retailers across the US and Canada.]","The Godinger Home Decor collection offers customers the perfect pieces to create a complete home decor scheme. We understand that achieving the perfect decorating balance lies in the details. Therefore, our collection of home decor items was designed to provide you with home accents to compliment any style. The Godinger home decor collection has everything you'll need to create a look you love. Browse our options and start your collection today.",1555,925.0
1521235,"Meister X-Thick 1.5"" Interlocking EVA Foam Mats - 2X Cushion for Wrestling, MMA Takedowns & Gymnastics - 2'x2' Tiles - Red - 10 Tiles (40 Sqft)","[Thickest and softest EVA foam mat tiles available on the market. Exclusively produced by Meister,Designed for safer takedowns in wrestling and martial arts. Also ideal for exercises and play requiring extra cushioning,Anti-slip T-pattern surfaces provide traction for both bare feet and shoes alike. Surfaces are waterproof and easy to clean,Interlocking tiles can be arranged to fit any space. Border pieces included to create a finished look. Fully reversible and different colors can be mixed to create a custom floor pattern,1.5"" (3.8cm) thick, durable and lightweight EVA foam. Each mat tile measures 24"" x 24"" for 4 square feet per tile. Non-recycled and non-toxic]","Meister X-THICK 1.5"" Interlocking EVA Foam Mat Tiles are perfect for creating an extra cushioned flooring space for wrestling, martial arts, home workouts, gymnastics, children's play areas, and more! With 1.5"" of closed-cell EVA foam padding, these Meister mats are 50% thicker than most other thick mats on the market.<br><br> Meister X-THICK mats are fully reversible with two different anti-slip T-pattern surfaces. Both surfaces provide ideal traction for bare feet and shoes alike. The entire mat is waterproof, durable and easy to clean.<br><br> Each mat tile measures 24"" x 24"" and covers 4 square feet of floor space. Meister X-THICK mats also come with border pieces to create a finished look around the edges of your mat.<br><br> Different colored mats can be mixed and arranged together to create a unique floor pattern for your space. If you need a custom quantity of mats in different colors please contact Meister customer service for assistance.<br><br> <b>Color/Thickness:</b> Foam tiles may fluctuate slightly in color and thickness",6,2500.0
788593,Mendelssohn: Symphonies 4 & 5,,,7,530.0
1508097,Yeele Photography Backdrops - Photo Background - 6x4ft Stadium Sports Race Track Game Backdrop Boy Children Kid Portrait Pictures Party Banner Photo Booth Shooting Family Studio Props,"[Versatile: Suitable for newborn children baby shower birthday party decorations,personal portrait product and family group photo.Can also be used for studio, booths, parties, and for weddings & business/commercial use，video recording.,Environmental Friendly:Made by Vinyl fabric, non-toxic harmless material,acid-free, recyclable!,HD backdrops:Using a series of high-tech digital production equipment carefully made digital pictures inkjet pictures.If necessary, please iron the back surface with steam iron but not dry iron.,Non reflective: Design is printed on vinyl cloth and helps minimize light reflection，no worry of ruining your pictures anymore!,Fade resistant:Pattern in our vinyl backdrop is realistic and fade-resistant; Color fidelity and artistic effect.]","<b><p>Customize Accepted： We company accept customization order according to your request!Just email us your picture and the size of it.</p></b><p>FYI:Usually customize orders takes 1-3 days to produce and 2 weeks of delivery.</p> <p><b>Features:</b></p> <p><b>Material:</b>Thin vinyl fabric.</p> <p><b>Type: </b>Computer-printed.</p><b><p> Size type:</p></b><p>3×5 Ft=1×1.5 Meters</p><p>5×7 Ft=1.5×2.2 Meters</p><p>6×9 Ft=1.8×2.7 Meters</p><p>8×10 Ft=2.4×3 Meters</p><p>Light absorbant Non-reflective.</p> <p>No pocket no hole</p> <p><b>Package: </b></p> <p>1x Photography backdrop.</p> <p>Suitable for: All kinds of business/commercial use,like wedding, studio,party etc. Vinyl backdrops are our latest and greatest computer painted wrinkle-free fleece-like fabric.</p> <p></p><p><b> Tips:</b></p> <p>1.Vinyl fabrics are not washable.If there is a stain,take a damp cloth with little water or entle cleaner(like soap) and wipe clean.</p> <p>2. All backdrop will send by folded.Here are the ways of removing the creases.</p> <p>a. Roll it up tightly with a cylinder, and waiting for 3-4days.</p> <p>b. Heat it with a steam iron on the back of item, then it will be smooth again.If necessary, please iron the back surface with steam iron but not dry iron.(Note: IP65 of waterproof).</p> <p>3.We can customized any size for you,also we can print your own picture as backdrop;Double-face vinyl backdrop also available for selling; contact with us if you needs.</p> <p><b>About Color:</b></p> Please note that every computer has different color and resolution settings so colors shown on your screen may vary slightly from the actual print depending on your setting.",1976,1100.0
662619,Le tour de France. la bretagne et les bretons,,,1,929.132
2352324,"P&B Textiles Flowers & Feathers Texture Light Green, Quilting Fabric by the Yard","[The Flowers & Feathers collection designed by Sillier than Sally Designs for P&B Textiles features her signature watercolor style and soft clear colors. This printed cotton fabric is lightweight easy to sew with a soft hand and is very versatile! It is ideal for quilting but can also be used for crafts miscellaneous sewing projects or home decor items like pillow covers and bed skirts.,Fabric Type: 100% Cotton,Washing Instructions: Machine Wash/Tumble Dry Low]",,8401,3600.0
324551,Paul de Kock,,,6104,614.0
2007333,"Wocachi Trench Coat For Women, Boho Colorful Print Long Open Front Trench Jacket Fashion Soft Cardigan Kimono Jacket Save 25% Friday Striped Stylish Flowy Top 2022 Winter Fall vacation","[✤✤✤IMPORTANT: We promises to provide our customers with professional high quality products and friendly customer service. We are responsible for each product sold by us. Quality assurance is provided by us, and your benefits are protected.,✤Material: It is made of high quality material.It's suitable enough for your daily wearing.Great for shorts Jeans or leggings.Soft and lightweight material provides you a comfortable feminine touch warming feel and a elegant stylish appearance.,☀Occasion:boho dresses for women cute dresses for women womens cardigans cardigan sweaters for women long sweaters for women olor block sweater for women knit sweater for women fall cardigans for women leopard cardigan for women,☀Characteristic:cardigans for women womens cardigans womens fall clothes green sweaters for women trendy cardigan sweaters for women clothing fall cardigan fall sweaters for women fall cardigans for women girls cardigan trendy clothes skeleton sweatshirt,☀Fearure:long sleeve coat camel coat plus size solid single breasted turtleneck long coat brown trench coat women open coat caramel trench coat women ladies overcoat camel open front coat open front long coat]","<p>Features:</p> <p>Fashion design,100% Brand New,high quality!</p> <p>Season:Autumn/Winter</p> <p>Gender: Women</p> <p>Occasion:Casual,Fashion</p> <p>Material:polyester</p> <p>Pattern Type:Print</p> <p>Sleeve Length:Long</p> <p>Thickness:Standard</p> <p>Package include:1 PC Women Coat</p> <p> <br> </p> <p>★Material:100%polyester. soft Knitted, lightweight, skin-friendly ,very comfort to wear.Perfect Jacket Overcoat Outwear Cardigan.</p> <p>★Features:Special fabric printing,abstraction geometric ,colorful rainbow ,cute butterfly,kimono style,various styles for choose,2020 fashion front,Casual loose fitting and elegant,Flattering, delightful top.</p> <p>★Ocassions: This trench coat is perfect for spring,autumn, winter. Warm and comfy, Well matched with all apparels.</p> <p>Please compare the detail sizes with yours before you buy!!!</p> <p>Colors may be slightly different depending on computer and monitor settings</p> <p>Please allow 1-3cm differs due to manual measurement, thanks (All measurement in cm and please note 1cm=0.39inch)</p> <p> <br> </p> <p>Size:SUS:4UK:6EU:34Bust:95cm/37.40''Shoulder:38cm/14.96''Sleeve:55cm/21.65''Length:100cm/39.37''</p> <p>Size:MUS:6UK:8EU:36Bust:100cm/39.37''Shoulder:39cm/15.35''Sleeve:55cm/21.65''Length:101cm/39.76''</p> <p>Size:LUS:8UK:10EU:38Bust:105cm/41.34''Shoulder:40cm/15.75''Sleeve:56cm/22.05''Length:102cm/40.16''</p> <p>Size:XLUS:10UK:12EU:40Bust:110cm/43.31''Shoulder:41cm/16.14''Sleeve:56cm/22.05''Length:103cm/40.55''</p> <p>Size:XXLUS:12UK:14EU:42Bust:115cm/45.28''Shoulder:42cm/16.54''Sleeve:57cm/22.44''Length:104cm/40.94''</p> <p>Size:XXXLUS:14UK:16EU:44Bust:120cm/47.24''Shoulder:43cm/16.93''Sleeve:57cm/22.44''Length:105cm/41.34''</p> <p>Size:XXXXLUS:16UK:18EU:46Bust:125cm/49.21''Shoulder:44cm/17.32''Sleeve:58cm/22.83''Length:106cm/41.73''</p> <p>Size:XXXXXLUS:18UK:20EU:48Bust:130cm/51.18''Shoulder:45cm/17.72''Sleeve:58cm/22.83''Length:107cm/42.13''</p>",3044,590.5511805
1219748,"Kuber Industries 6 Piece Transparent Saree Cover, Blue, Standard, MKUPAR108","[Material: Transparent, Color: Blue,Package Contents: 6 Saree Cover,Size: 34 cm x 7.5 cm x 40 cm,Care Instructions: Washable,Made of 100 percent polyester fabric, Storage capacity 66 litres,It's a best option to use while travelling and organizing the wardrobe]",,1690,1338.58
2888519,Bridion Hard Plastic 3D Printed for Oppo Reno 5 Pro Designer Flower Multi Colour for Girls & Boyss Printed Back Cover for Oppo Reno 5 Pro,"[Designer cover case. Beautiful and Tough. Use this case to reduce the chance of breakage.,Fix perfectly around the inner shell to absorb impact form drops bumps and shocks.,Complete access to all features of the device including microphone, speaker, camera and all buttons. Enhance the appearance of the overall phone.,Easy to install and uninstall,For op reno 5 pro]","Give a new style to your phone with this designer cover from the house of Bridion Mobile Accessories. This cover has been designed to be used onOppo Reno 5 Pro1 smartphone. Made from plastic, this solid back cover has a sturdy and attractive design in multy color.",12064,669.2913379
2941096,Velassi® Grapic Printed Polyster t-Shirt for Boys/Kids Half Sleeve Round Neck (9-10 Years),"[Fit Type: Regular Fit,Care Instructions: Hand Wash/Machine Wash,VIEW SIZE CHART FOR PERFECT FIT,Material: comfortable polyester fabric, Color: White,The printing of this t-shirt is superior quality to ensure that the print doesn't break. Casual & Stylish Collection for regular wear, parties & gifting purpose]","This Velassi t-shirt is what you need to be different and cool look from others. Kids feel cozy and comfortable for all day along with good quality fabric and premium quality of print. You can impress everyone with your cartoon printed stunning t-shirt. It is accurate to wear in all time like in classroom, friendly outgoing parties & during travelling. If you are looking to gift your child a cool surprise then this t-shirt is a perfect option to ensure the best fit. We suggest consulting the size chart. all sizes available . t shirt for boys 2-3 4-5 6-7 8-9 10-11 12-13 13-14 years stylish age to baby cartoon combo daily use designer fashion gap graphic half in boy summer white colour kids latest design long low price new style of yrs printed round neck set size branded teen teenager trending trendy under with year t shirt boys age yrs and baby color daily use haf half with neck for kids long model new styles printed set sport stylish year latest low price white under 300 b",2703,866.1417314
224833,Etudes Spectroscopiques Sur Le Sang (1869),,,110,600.0
906311,"Sharin no Kuni, Himawari no Shoujo [Japan Import]","Sharin no Kuni, Himawari no Shoujo [Japan Import]","Sharin no Kuni, Himawari no Shoujo Japanese Format (NTSC-J). Box,package,",882,748.0
1938310,Wish Karo Mask Protection Face Mask with 5 Layer for Unisex-Pack of 10 (Individual Packing) White,"[Meets international standards and filters 95% of airborne particles. || Comes in Pack of 1 / 3 / 5 / 10,Care Instructions: Non Washable,Certificate: ISO, CE, FDA approved lab test with BFE >99%.Certified and approved N95 mask.,5-layer mask for effective protection against bacteria, dust, germs, allergens & viruses.,Nose clip offers a snug fit and avoids fogging of eye-glasses.]","We take around 20,000 breaths every day, and it is this air that keeps us alive. But today the coronavirus pandemic and increasingly poor quality air is making every breath dangerous. You need a mask which acts as your first line of defence against infection and pollution. The mask is the solution to help you breathe cleaner and healthier air. It is ultra-safe PM 2.5 face mask shields you from viruses and bacteria and other particulate matter from vehicles. Incorporating high grade particulate filtering layers, our masks are engineered to keep you, your children and elderly family members safe in any urban surrounding.",350,393.700787
2975652,RGSVCases Army Grey Camouflage Pattern Printed Designer Hard Case for OnePlus 9 Pro Back Cover -(8J) RSV2021,"[RGSVCases are ""Made in India' products using sublimation printing process, with print covering all 3 sides of cover.,Due to the nature of different monitors/tablets/smart phones, color variation may occur and the product may look slightly different in person being a handmade item.,RGSVCases Cases are waterproof, fade resistant, non-peeling, printed with vibrant eco-friendly inks, extremely slim fitting with access to all functions.,RGSVCases offer lifetime print/design guarantee.,RGSVCases provide with maximum protection to your phone and maximum comfort for use.]",This Case is Made up of Hard Polycarbonate Plastic and printed on all 3 sides of back cover. This cover protects your mobile from scratches and bumps. This printed case gives premier look to your mobile.,12064,708.6614166
308129,"Sketches and Studies in Southern Europe, Volume 2",,,6104,614.0
1004028,"Mirage Pet Products Trouble Maker Rhinestone Pet Shirt, XX-Large, White",,"A poly/cotton sleeveless shirt for every day wear, double stitched in all the right places for comfort and durability.",7077,1800.0
1347314,Anniversary Mug for Wife I'm Killin It at This Whole Wife Thing Wife Mug for Wife Mug Coffee Mug Tea Cup Pink,"[Funny Wife gifts make great Wife gift ideas. Whether you need birthday gifts for Wife, anniversary gifts for Wife, or just cute Wife gifts, this mug is sure to put a smile on her face.,This 11 ounce Pink ceramic coffee mug also makes a great tea cup with its large, easy to grip C-handle.,The imprinted design will display on both sides of the mug as pictured, and will stop approximately 1 inch from both sides of C-handle.,The premium full color sublimation imprint creates a vibrant, long lasting, and lead-free design.,Microwave and dishwasher safe for your convenience.]","Funny Wife gifts make great Wife gift ideas. Whether you need birthday gifts for Wife, anniversary gifts for Wife, or just cute Wife gifts, this mug is sure to put a smile on her face. This traditional 11 ounce Pink ceramic coffee mug is perfect for any hot beverage. Wide mouth and large C-handle allow for easy, every day use. Whether drinking your morning coffee at work, or sipping on a hot cup of tea at home, this mug is up to the task. Microwave and dishwasher safe for your convenience. All designs are lead free.",1396,400.0
1320844,D.O.T. Daytona Shadow- HI-Gloss Black,"[Meets And Exceeds D.O.T. Safety Standards FMVSS 218.,Adjustable Chin And Forehead Ventilation.,Removable, Washable Interior.,Moisture Wicking Fabric Keeps Your Head Cooler And More Comfortable.,Quick Release Lock With One Finger Release Lever For Easy Detachment.]","Size:X-Large Our D.O.T. Daytona Shadow Full Face Helmet In The Hi-Gloss Black Black Finish, Meets And Exceeds D.O.T. FMVSS 218 Standards. This Full Face Helmet Features A Removable, Washable Interior (Moisture Wicking Fabric), Adjustable Chin And Forehead Ventilation With An Outer Anti-Scratch Clear Shield. Nylon Strap Retention System With Quick Release Lock; One Finger Release Lever For Easy Detachment. It Is Also Available In Soft Touch Dull Black. Free Head Wrap And Cloth Draw String Bag Included. Sizes Range From XS-2XL.",8046,1350.0
1800796,"Motorola Moto G7 Play Case, Extreme Protection Military Armor Dual Layer Protective Cover with 360 Degree Unbreakable Swivel Ring Kickstand for Motorola Moto G7 Play 6.2"" Silver","[Unbreakable Kickstand: The ring kickstand has had million rotation tests; it worked perfectly with no problems so that you no longer need to worry about the ring buckle falling off.,Stand function:The back of kickstand built-in metal plate, it can adsorb magnetic car holder (not included), perfect for car drive;after expand kickstand,allowing you to watch videos and movies with enviable comfort.,Military grade technology:Dual layer combination structure is made of flexible TPU and high quality PC hard shell and integrated with metal ring kickstand by craftsmen.,Lining: The interior of the case has a round-bubble design, to facilitate rapid heat dissipation, at the same time it will have a shock absorption effect if the phone is dropped.,Compatibility: The case is compatible with the Motorola Moto G7 Play 6.2"", please check the model of your phone before you buy.]","<b>INVISIBLE KICKSTAND</b><br><br> G7 Play case has an integrated bracket so that you no longer need to worry about the ring buckle falling off, the bracket works perfectly.<br> The ring buckle can be stored flat after using, and the built-in iron disk perfectly fits with the magnetic car bracket.<br> It allows you to freely read or watch videos by rotating it to the right angle.<br> <br><br> <b>PERFECT PROTECTION</b><br><br> The raised edge is 0.44 mm higher than the screen to protect it; the four interior corner cushions provide extra protection if the phone is dropped. <br> Ideal size for the protruding camera lens. When the <b>Motorola Moto G7 Play(6.2 inch)</b> smartphone is laid flat, the case prevents the camera lens from touching the surface.<br> <br><br> <b>ACCESS</b><br><br> Full access to the phone menu, camera lens, headphone jack, speaker and microphone.<br> <br><br> <b>Package include:</b><br><br> 1 x Case for Motorola Moto<b> [G7 Play 6.2 inch] </b>",2201,600.0
2657414,"Dwirapal Women’s Basic Shirts Button Down Long Sleeve Casual Slim Fit Blouses, Avocado Green, X-Large","[70%Cotton, 27%Nylon, 3%Spandex. Lightweight and breathable fabric increases comfort.,Women’s White Button Down Long Sleeve Collared Casual Shirts, Please note that slight color difference should be acceptable due to the light and screen.,Classic Business Collar, Cover Button Down, Single Chest Pocket, Slim Fit, Slight Stretch.,Women Slim Fit Lightweight Long Sleeve Work Shirts, suitable for business, school, casual, vacation, shopping, outdoor, daily life. Great for restaurant jobs or professional attire, paired with a blazer or just by itself. This shirts run small, if you want a loose fit, please order one size larger than the regular size.,Hand Wash (Recommended)/Machine Wash / low iron if necessary / Do Not Bleach/Line Dry . The model is 5 ' 9"", weighs 121 lb, bust 33.5 "", waist 23.6 "", hip 35 "", Cup 75B, wearing size M.]",,2985,1181.102361
1527003,MOGU Mens Suit Jacket Slim Fit Single Breasted Two Button 10 Colors US 38 Asian 3XL Navy,"[Cotton Polyester Blended Material, Simple modern design blazers for men,Stylish Looking and skinny fit Great quality for all kinds of occasions: Wedding Party Prom Business Quinceanera Dance Interviews Gala Speech meets Office Working School prom Graduation Birthday gift or other special occasions.,this is a fashion mens sport coat white black blue red wine gray purple yellow green navy total 10 colors available,Please choose the right size based on your body chest measurement from the size options.,Wash separately, hand washing in cold water is recommended. Low-temperature ironing okay. Do not bleach]","Slim Fit 2 Button Blazer Jacket with Cent Back Vent <br> US 30 (Asian M) fit for chest 80cm, shoulder 38cm, chest 88cm, sleeve length 61cm, clothing length 64cm <br> US 32 (Asian L) fit for chest 84cm, shoulder 39cm, Chest 92cm, sleeve length 62cm, clothing length 65cm <br> US 34 (Asian XL) fit for chest 88cm, shoulder 41cm, chest 96cm, sleeve length 63cm, clothing length 67cm <br> US 36 (Asian 2XL) fit for chest 92cm, shoulder 43cm, chest 100cm, sleeve length 64cm, clothing length 69cm <br> US 38 (Asian 3XL) fit for chest 96cm, shoulder 44cm, chest 104cm, sleeve length 65cm, clothing length 71cm <br> US 40 (Asian 4XL) fit for chest 100cm, shoulder 45cm, chest 108cm, sleeve length 66cm, clothing length 73cm <br> US 42 (Asian 5XL) fit for chest 105cm, shoulder 47cm, chest 113cm, sleeve length 67cm, clothing length 76cm <br> US 44 (Asian 6XL) fit for chest 110cm, shoulder 49cm, chest 118cm, sleeve length 68cm, clothing length 77cm<br>This blazer is easy to handle, and fulfils the requirements of comfort, quality and a distinct personality.<br>MOGU, is your best choice!",2864,1200.0
2706078,Puff King Hookah Pot Set Designer Decorative Glass Hookah Pot with Silver Gun Stem (5020ZD-SILVRgun),"[Material: Glass, Package Contents: 1 Hookah,Dimensions(H x W x D): 36 cm x 18 cm x 18 cm , Color: Black,Hose Pipe Length - 1 Meter,Made Up Of Premium Quality Glass]","Puff King hookah (36cm ) tall, the Puff King hookah is a mini-marvel that astounds with its unrivaled portability and durability. Just a glance assures you this is a Puff King original hookah pipe. Don't let the size fool you - this workhorse of a hookah is one of the most reliable you can buy. This hookah comes complete with a stainless-steel shaft, a beautifully cut-glass base (extra thick, extra strong!), and a matching 5-foot synthetic hose. The Puff King hookah is available in a variety of colored glass base models. The 1 hose) hookah offers the option of adding a second hose at any time in the future. Note: You must be 18 years of age or older to purchase this product, ""This is product is not for the consumption of tobacco.""",7290,708.6614166
2113782,Fiddly's Wood Jigsaw Puzzles for Kids & Children - 9 Pieces (Eid Festival - Pack of 4) Age 3+,"[Each wooden jigsaw puzzle contains 9 pieces, and features 6 different puzzles. The bright colors will make learning much more exciting and fun whilst they develop their sensitivity & recognition to color and shapes. Random Patterns will be sent.,Easy to grasp puzzle blocks; Fully interlocking pieces,Colorful and Attractive Images are fun for small children and toddlers,Easy to carry and handy. Children love puzzles! They’re fun, brain boosting, stimulating and they’ll learn whilst they’re playing!,Made with Love In India]",,1142,590.55
1710573,rkhandicrafts Rectangle White Marble Jewelry Box Bangle Box Accessories Box Malachite Stone Floral Design Intricate Work Item 3 x 4 Inches,"[This box is a great choice for storing your watches, rings, earrings, ear studs, necklaces, bracelets, cuff links, and brooches, etc.,Handcrafted in India with Ancient Inlay Art, by the Skilled Artisans who are descendants of those families who built the Taj Mahal.,This elegant and luxurious box makes it the perfect gift for your loved one i.e. mother, girlfriend, wife, daughter, colleague, or friend, a good choice as Birthday ,Christmas , Wedding day, Valentine's Day ,Mother's day, Anniversary Day Gift.,Adds high-style to yours dressing table & wardrobe,Size & Material:Length-8"", Width-6"", Height-2Premium Quality Indian Marble and Semi Precious Gemstones Used]","If You Are Looking Something Customize, Let Us Know We Will Make For You As Per Your Design, Size & Shape. The semiprecious stones inlaid are as follows 1. Lapis Lazuli ---------- Blue stone 2. Malachite --------- Green stone 3. Turquoise ---------- Light Blue 4. Carnelian ---------- Orange Red 5. Mother of Pearl --------- White shiny 6. Abalone Shell ---------- Colorful Shiny 7. Jasper ---------- Brown Package includes Table Top Only. Packaging in extra-thick foam cushioning & strong corrugated cardboard or PVC box. Legs, Stands or Bases are not included in the package.",3329,400.0
1968174,"Gehena By Estele - Rhodium tone Crystal on oval Stud Earrings, White, One Size (5010156-IR-PK)","[The brand Gehena By Estele is created by ESTELE, established since 1989, is curated, manufactured & sold by women for women. With 100% made in India product we are “vocal for local” with a core focus on sustainability that recycles all waste Metal, Water, Plastic & Rubber.,Gehena By Estele has been created by ESTELE - has been selling in India & across the globe for 31 years. With 1000 plus points of retail sale & online market expansion. We provide the best designs at best prices & 1 year warranty to ensure high customer happiness.,A woman’s love for Jewellery need's no introduction. Hand crafted for the modern age, quintessential, goddess that walk’s the earth. Enhancing mood, beauty & confidence. All Estele designs are 100% in house manufactured at Normak Fashions Pvt Ltd.,Superior quality product made as per International Standards. Toxic free materials like Hypo-allergenic steel posts, steel clasps & precious metal plating that are safe for the skin. Go long periods without any complaints of itching/ swelling.,Avoid contact with direct heat, water & organic chemicals i.e. perfumes, deodorants, sprays & other strong chemicals as they may react with the metal/ plating. When not in use store jewellery in air-tight boxes/ a cloth pouch to retain its shine.,Avoid contact with direct heat, water & organic chemicals i.e. perfumes, deodorants, sprays & other strong chemicals as they may react with the metal/ plating. When not in use store jewellery in air-tight boxes/ a cloth pouch to retain its shine.]",,3357,59.055
1436688,Electric Egg,Sports,"Features: large fit extra large field of view anti-fog coating, dual lens, scratch resistant lens 100% uv protection, uva and uvb protection optimal vision on: blue bird / sunny days, partly cloudy days triple layer face foam, polyurethane frame strap width: 40 mm helmet-compatible, compatible with glasses, ventilation openings, adjustable strap logo details microfiber goggle bag included manufacturer colour: matte black - brose/red chrome fabric: plastic",4625,800.0
2967905,Playbuys 7pcs Metal Linkage Servo Pull Rod for WLtoys 144001 1/14 RC Car Truck Red,"[1 Set Long Steering Pull Rods Set for RC Car Spare Parts.,Compatible for WLTOYS 144001 1/14 RC Buggy Accessories.,Made of high quality metal material, durable to use.,Direct replacement for your old or broken one, easy installation.,Kindly refer the product description before buying the product.]","<p><b>Description:</b></p><p>1 Set Long Steering Pull Rods Set for RC Car Spare Parts.<br>Compatible for WLTOYS 144001 1/14 RC Buggy Accessories.<br>Made of high quality metal material, durable to use.<br>Direct replacement for your old or broken one, easy installation.<br>Replacement Parts for Wltoys 1/14 RC Toys.</p><p><b>Specification:</b></p><p>RC Parts &amp; Accs: Pull rod<br>Use: Vehicles &amp; Remote Control Toys<br>Four-wheel Drive Attributes: Assemblage<br>Material: Metal<br>Pull Rods Length: approx. 6cm/2.36inch.</p><p><b>Package Includes:</b></p><p>7x Pull Rod<br>1x Accessories Set</p><p><b>Note:</b></p><p>Conversion: 1inch=2.54cm, 1cm=0.393inch<br>Please allow slightly 0-1cm difference due to manual measurement.<br>Colors can appear different depending on light and how the listing is viewed.<br>Thanks for your understanding and attention. Wish you a pleasant shopping experience!</p>",1152,708.6614166
72423,More Than a Stranger: A Sealed With a Kiss Novel: 1,,,3385,420.0
376733,"The End of Greed: Consuming as if God, People and the Planet Matter",,,1,600.0
2392377,Sammi and the Jersey Bull: 21 (Fuc Academy),,,3384,500.0
662481,Le jardin explore,,,1,629.92
2697167,UOBMALL Spare Tire Carrier,Spare Tire Bracket for Trailer,Spare Tire Bracket for Trailer,7401,1181.0
518979,"General Ledger Book Accounting Is My Life: Blank General Ledger Accounting General Ledger Book Paper Book Financial Accounting journal entry Account ... binding Accountant, non-perforated Financial",,,6034,850.0
2639754,"Maruti Enterprises Silicone Cooking Oil Bottle with Brush, Multicolor","[: food grade silicone, lightweight, non-stick, heat resistant -40°f~446°f, eco-friendly,Great kitchen tool for baking, cooking and bbq,A bottle dispenser: basting brush that comes with a bottle dispenser. With the sauce, oil or honey in the bottle first, squeeze it out to spray, which can save flavor, less waste in your meals,Disassemble: the bottle brush can be detached to a bush and a bottle, high capacity of the bottle, you don't need to add flavor continuously, which will help you to save much time in cooking or grilling,Cooking helper: easy to use and clean, dishwasher safe]","1. Non-toxic environmental material, safe and heathy. 2. Dusty proof design, good for keep clean for storing oil. 3. One side is an oil brush and the other is an oil bottle. 4. Silicone brush can be used for bbq activities or baking. 5. Creative baking tool, 2-in-1 design, with 2 oil bottle bbq brush. 6. Multipurpose kitchen utensil tool, suitable for baking, cooking,",13343,393.700787
583483,Zombie Phone Kids,,,40,870.0
